datetime,open,close,high,low,volume,成交额,均价
2025-12-22 10:32:00,0.0,157.61,158.02,157.37,989,15597724.0,154.882
2025-12-22 10:33:00,0.0,158.79,158.79,157.99,1823,28875525.0,154.907
2025-12-22 10:34:00,0.0,158.8,159.17,158.8,4764,75718633.0,154.978
2025-12-22 10:35:00,0.0,157.7,158.68,157.69,944,14950522.0,154.989
2025-12-22 10:36:00,0.0,157.17,157.74,157.09,561,8831341.0,154.994
2025-12-22 10:37:00,0.0,157.38,157.48,157.1,807,12688251.0,155.001
2025-12-22 10:38:00,0.0,157.59,158.0,157.31,522,8235454.0,155.006
2025-12-22 10:39:00,0.0,157.43,158.0,157.3,537,8458596.0,155.011
2025-12-22 10:40:00,0.0,158.1,158.1,157.24,680,10719855.0,155.017
2025-12-22 10:41:00,0.0,157.67,158.21,157.57,663,10468835.0,155.025
2025-12-22 10:42:00,0.0,157.52,157.66,157.22,400,6299862.0,155.028
2025-12-22 10:43:00,0.0,157.22,157.6,157.22,596,9382408.0,155.033
2025-12-22 10:44:00,0.0,156.95,157.25,156.8,1189,18661683.0,155.042
2025-12-22 10:45:00,0.0,156.95,157.0,156.83,531,8331975.0,155.045
2025-12-22 10:46:00,0.0,157.07,157.45,156.94,556,8734137.0,155.049
2025-12-22 10:47:00,0.0,156.93,157.13,156.9,735,11541451.0,155.054
2025-12-22 10:48:00,0.0,157.28,157.5,156.94,571,8979696.0,155.059
2025-12-22 10:49:00,0.0,157.59,157.9,157.32,370,5833169.0,155.062
2025-12-22 10:50:00,0.0,157.13,157.4,157.08,263,4134970.0,155.064
2025-12-22 10:51:00,0.0,157.49,157.5,157.08,554,8705824.0,155.069
2025-12-22 10:52:00,0.0,157.5,157.77,157.5,741,11679814.0,155.075
2025-12-22 10:53:00,0.0,157.08,157.51,157.01,879,13814870.0,155.082
2025-12-22 10:54:00,0.0,157.33,157.35,156.93,460,7225792.0,155.085
2025-12-22 10:55:00,0.0,157.32,157.36,157.05,363,5708858.0,155.088
2025-12-22 10:56:00,0.0,157.2,157.31,157.09,301,4733619.0,155.09
2025-12-22 10:57:00,0.0,157.0,157.76,156.88,757,11898809.0,155.096
2025-12-22 10:58:00,0.0,157.02,157.37,156.88,558,8762297.0,155.099
2025-12-22 10:59:00,0.0,157.8,157.8,157.02,523,8231795.0,155.104
2025-12-22 11:00:00,0.0,158.02,158.02,157.82,1309,20680918.0,155.117
2025-12-22 11:01:00,0.0,158.72,158.73,158.13,1083,17165226.0,155.129
2025-12-22 11:02:00,0.0,158.18,158.61,158.13,573,9076090.0,155.136
2025-12-22 11:03:00,0.0,157.99,158.13,157.88,458,7234830.0,155.14
2025-12-22 11:04:00,0.0,158.42,158.42,157.96,422,6673396.0,155.145
2025-12-22 11:05:00,0.0,158.51,158.61,158.44,949,15043047.0,155.156
2025-12-22 11:06:00,0.0,158.35,158.5,158.13,562,8902620.0,155.162
2025-12-22 11:07:00,0.0,158.18,158.35,158.14,174,2753172.0,155.164
2025-12-22 11:08:00,0.0,158.0,158.3,158.0,224,3543761.0,155.166
2025-12-22 11:09:00,0.0,158.2,158.38,158.12,380,6013601.0,155.17
2025-12-22 11:10:00,0.0,158.09,158.22,158.03,325,5137862.0,155.173
2025-12-22 11:11:00,0.0,158.29,158.34,158.03,883,13969062.0,155.183
2025-12-22 11:12:00,0.0,158.25,158.28,158.09,230,3639099.0,155.185
2025-12-22 11:13:00,0.0,159.4,159.5,158.23,3450,54849944.0,155.229
2025-12-22 11:14:00,0.0,159.89,159.9,159.37,2673,42685218.0,155.269
2025-12-22 11:15:00,0.0,159.3,159.95,159.19,1328,21195199.0,155.288
2025-12-22 11:16:00,0.0,158.99,159.11,158.83,340,5404789.0,155.292
2025-12-22 11:17:00,0.0,158.68,158.96,158.56,337,5351113.0,155.296
2025-12-22 11:18:00,0.0,158.78,158.8,158.57,342,5429058.0,155.3
2025-12-22 11:19:00,0.0,158.25,159.08,158.25,790,12541593.0,155.309
2025-12-22 11:20:00,0.0,157.87,158.32,157.81,703,11112758.0,155.315
2025-12-22 11:21:00,0.0,157.83,158.0,157.79,620,9787311.0,155.321
2025-12-22 11:22:00,0.0,157.71,157.8,157.62,345,5440679.0,155.323
2025-12-22 11:23:00,0.0,157.5,157.7,157.44,316,4978115.0,155.326
2025-12-22 11:24:00,0.0,157.71,157.71,157.35,584,9188648.0,155.329
2025-12-22 11:25:00,0.0,157.5,157.99,157.5,417,6575367.0,155.333
2025-12-22 11:26:00,0.0,157.41,157.53,157.41,279,4392928.0,155.335
2025-12-22 11:27:00,0.0,157.57,157.57,157.16,419,6594372.0,155.337
2025-12-22 11:28:00,0.0,157.49,157.77,157.49,277,4366532.0,155.34
2025-12-22 11:29:00,0.0,157.8,157.99,157.43,457,7210476.0,155.343
2025-12-22 11:30:00,0.0,157.55,157.84,157.46,320,5044044.0,155.346
2025-12-22 13:01:00,0.0,157.18,157.61,157.18,785,12362245.0,155.351
2025-12-22 13:02:00,0.0,156.9,157.13,156.87,930,14600801.0,155.356
2025-12-22 13:03:00,0.0,156.86,156.87,156.34,755,11825117.0,155.359
2025-12-22 13:04:00,0.0,156.74,156.88,156.69,670,10505389.0,155.362
2025-12-22 13:05:00,0.0,156.41,156.7,156.41,427,6686021.0,155.364
2025-12-22 13:06:00,0.0,156.69,156.69,156.4,531,8309595.0,155.366
2025-12-22 13:07:00,0.0,156.24,156.7,156.0,1141,17839364.0,155.369
2025-12-22 13:08:00,0.0,155.91,156.18,155.86,805,12554273.0,155.371
2025-12-22 13:09:00,0.0,155.91,156.11,155.9,948,14785005.0,155.372
2025-12-22 13:10:00,0.0,155.87,156.0,155.85,991,15448197.0,155.374
2025-12-22 13:11:00,0.0,155.67,155.87,155.64,905,14095304.0,155.375
2025-12-22 13:12:00,0.0,156.05,156.46,155.69,1015,15830160.0,155.377
2025-12-22 13:13:00,0.0,156.21,156.45,156.2,649,10145438.0,155.379
2025-12-22 13:14:00,0.0,156.07,156.21,156.05,301,4697842.0,155.38
2025-12-22 13:15:00,0.0,156.0,156.07,156.0,427,6662481.0,155.38
2025-12-22 13:16:00,0.0,156.4,156.44,156.0,618,9652654.0,155.382
2025-12-22 13:17:00,0.0,157.17,157.48,156.4,713,11187802.0,155.385
2025-12-22 13:18:00,0.0,156.99,157.17,156.95,509,7992344.0,155.388
2025-12-22 13:19:00,0.0,156.8,157.0,156.8,455,7138596.0,155.39
2025-12-22 13:20:00,0.0,156.65,156.86,156.65,427,6694323.0,155.392
2025-12-22 13:21:00,0.0,156.8,156.8,156.5,476,7459247.0,155.394
2025-12-22 13:22:00,0.0,156.75,156.83,156.61,432,6770388.0,155.396
2025-12-22 13:23:00,0.0,156.83,156.99,156.79,500,7842916.0,155.398
2025-12-22 13:24:00,0.0,156.6,156.82,156.6,606,9494048.0,155.4
2025-12-22 13:25:00,0.0,156.7,156.75,156.61,574,8998558.0,155.403
2025-12-22 13:26:00,0.0,157.49,157.6,157.0,704,11078193.0,155.407
2025-12-22 13:27:00,0.0,157.21,157.46,157.21,304,4782727.0,155.409
2025-12-22 13:28:00,0.0,157.18,157.4,157.17,437,6870916.0,155.411
2025-12-22 13:29:00,0.0,156.88,157.23,156.88,431,6771726.0,155.413
2025-12-22 13:30:00,0.0,156.68,156.86,156.64,185,2903602.0,155.414
2025-12-22 13:31:00,0.0,156.7,156.7,156.5,343,5371522.0,155.415
2025-12-22 13:32:00,0.0,157.0,157.01,156.72,396,6215059.0,155.417
2025-12-22 13:33:00,0.0,157.4,157.42,156.9,659,10358166.0,155.421
2025-12-22 13:34:00,0.0,157.0,157.41,156.9,505,7931055.0,155.424
2025-12-22 13:35:00,0.0,158.46,158.48,157.0,1473,23254353.0,155.434
2025-12-22 13:36:00,0.0,158.31,158.38,158.0,1199,18960587.0,155.444
2025-12-22 13:37:00,0.0,158.06,158.41,158.06,925,14642848.0,155.452
2025-12-22 13:38:00,0.0,158.5,158.82,158.0,1134,17945205.0,155.462
2025-12-22 13:39:00,0.0,158.6,158.69,158.39,681,10796792.0,155.468
2025-12-22 13:40:00,0.0,158.59,158.69,158.59,528,8374826.0,155.473
2025-12-22 13:41:00,0.0,158.56,158.59,158.17,723,11458957.0,155.479
2025-12-22 13:42:00,0.0,158.32,158.99,158.32,1302,20680964.0,155.492
2025-12-22 13:43:00,0.0,158.3,158.52,158.22,454,7188491.0,155.496
2025-12-22 13:44:00,0.0,158.65,158.65,158.3,221,3501681.0,155.498
2025-12-22 13:45:00,0.0,158.73,158.98,158.7,896,14232830.0,155.507
2025-12-22 13:46:00,0.0,158.26,158.73,158.19,583,9238485.0,155.512
2025-12-22 13:47:00,0.0,158.3,158.3,158.07,217,3432590.0,155.514
2025-12-22 13:48:00,0.0,158.23,158.3,158.2,256,4051659.0,155.516
2025-12-22 13:49:00,0.0,158.0,158.23,158.0,266,4206649.0,155.518
2025-12-22 13:50:00,0.0,157.89,158.03,157.85,369,5834565.0,155.521
2025-12-22 13:51:00,0.0,158.26,158.48,157.83,649,10258796.0,155.526
2025-12-22 13:52:00,0.0,158.04,158.34,158.04,602,9522957.0,155.53
2025-12-22 13:53:00,0.0,157.7,158.02,157.63,460,7259280.0,155.533
2025-12-22 13:54:00,0.0,157.97,157.97,157.6,382,6030127.0,155.536
2025-12-22 13:55:00,0.0,157.49,157.88,157.49,280,4415079.0,155.538
2025-12-22 13:56:00,0.0,157.3,157.49,157.3,346,5445195.0,155.539
2025-12-22 13:57:00,0.0,156.83,157.26,156.7,741,11626910.0,155.542
2025-12-22 13:58:00,0.0,156.97,157.0,156.8,524,8219363.0,155.544
2025-12-22 13:59:00,0.0,156.62,157.0,156.6,693,10864524.0,155.547
2025-12-22 14:00:00,0.0,156.59,156.63,156.55,409,6409679.0,155.548
2025-12-22 14:01:00,0.0,157.1,157.1,156.53,564,8839446.0,155.55
2025-12-22 14:02:00,0.0,157.09,157.1,156.93,609,9562494.0,155.553
2025-12-22 14:03:00,0.0,157.48,157.48,157.09,370,5818532.0,155.554
2025-12-22 14:04:00,0.0,157.25,157.58,157.25,721,11352210.0,155.558
2025-12-22 14:05:00,0.0,157.12,157.22,157.1,221,3473384.0,155.559
2025-12-22 14:06:00,0.0,157.18,157.2,157.12,350,5500796.0,155.561
2025-12-22 14:07:00,0.0,157.1,157.17,157.1,256,4022525.0,155.562
2025-12-22 14:08:00,0.0,157.01,157.14,157.0,231,3628097.0,155.563
2025-12-22 14:09:00,0.0,157.24,157.5,157.03,384,6037937.0,155.565
2025-12-22 14:10:00,0.0,157.32,157.47,157.24,256,4026765.0,155.566
2025-12-22 14:11:00,0.0,157.31,157.38,157.24,231,3633481.0,155.567
2025-12-22 14:12:00,0.0,157.14,157.36,157.1,352,5534980.0,155.569
2025-12-22 14:13:00,0.0,156.94,157.13,156.88,404,6343574.0,155.571
2025-12-22 14:14:00,0.0,157.05,157.06,156.94,492,7724990.0,155.573
2025-12-22 14:15:00,0.0,157.08,157.14,157.04,229,3597442.0,155.574
2025-12-22 14:16:00,0.0,157.13,157.17,157.08,278,4367536.0,155.575
2025-12-22 14:17:00,0.0,157.1,157.14,157.09,292,4587771.0,155.576
2025-12-22 14:18:00,0.0,156.98,157.1,156.98,317,4977791.0,155.578
2025-12-22 14:19:00,0.0,156.95,156.99,156.88,470,7376122.0,155.579
2025-12-22 14:20:00,0.0,156.93,156.99,156.86,732,11483904.0,155.582
2025-12-22 14:21:00,0.0,157.49,157.51,156.96,2047,32171945.0,155.591
2025-12-22 14:22:00,0.0,157.49,157.58,157.25,487,7670179.0,155.594
2025-12-22 14:23:00,0.0,157.38,157.5,157.26,333,5240985.0,155.596
2025-12-22 14:24:00,0.0,157.29,157.43,157.29,384,6042649.0,155.598
2025-12-22 14:25:00,0.0,157.15,157.3,157.15,356,5598074.0,155.599
2025-12-22 14:26:00,0.0,157.15,157.17,157.13,533,8378483.0,155.601
2025-12-22 14:27:00,0.0,157.18,157.2,157.09,932,14647066.0,155.606
2025-12-22 14:28:00,0.0,157.12,157.2,157.08,620,9743121.0,155.608
2025-12-22 14:29:00,0.0,157.14,157.15,157.1,264,4153648.0,155.609
2025-12-22 14:30:00,0.0,157.02,157.15,157.02,248,3891208.0,155.61
2025-12-22 14:31:00,0.0,157.03,157.05,156.91,415,6515080.0,155.612
2025-12-22 14:32:00,0.0,157.05,157.07,157.01,374,5872950.0,155.613
2025-12-22 14:33:00,0.0,156.97,157.06,156.97,751,11792416.0,155.616
2025-12-22 14:34:00,0.0,156.71,156.96,156.71,618,9694009.0,155.619
2025-12-22 14:35:00,0.0,156.8,156.99,156.5,1743,27318525.0,155.624
2025-12-22 14:36:00,0.0,156.97,157.0,156.81,596,9351781.0,155.626
2025-12-22 14:37:00,0.0,157.03,157.03,156.96,887,13928611.0,155.629
2025-12-22 14:38:00,0.0,157.0,157.08,157.0,667,10475808.0,155.632
2025-12-22 14:39:00,0.0,156.93,157.05,156.92,797,12507134.0,155.635
2025-12-22 14:40:00,0.0,156.83,156.92,156.82,620,9729695.0,155.637
2025-12-22 14:41:00,0.0,156.85,156.88,156.83,666,10449664.0,155.639
2025-12-22 14:42:00,0.0,156.95,156.99,156.87,563,8838168.0,155.641
2025-12-22 14:43:00,0.0,156.96,156.99,156.94,408,6406456.0,155.643
2025-12-22 14:44:00,0.0,156.97,156.97,156.94,515,8083364.0,155.644
2025-12-22 14:45:00,0.0,156.93,156.97,156.92,649,10188932.0,155.647
2025-12-22 14:46:00,0.0,156.91,156.95,156.91,825,12941091.0,155.65
2025-12-22 14:47:00,0.0,156.96,156.96,156.93,1106,17355506.0,155.653
2025-12-22 14:48:00,0.0,157.63,157.63,156.94,2712,42598414.0,155.664
2025-12-22 14:49:00,0.0,157.6,157.88,157.5,2127,33558364.0,155.676
2025-12-22 14:50:00,0.0,157.18,157.56,157.18,492,7742372.0,155.678
2025-12-22 14:51:00,0.0,157.04,157.1,156.98,971,15246696.0,155.682
2025-12-22 14:52:00,0.0,157.0,157.05,157.0,1139,17885330.0,155.686
2025-12-22 14:53:00,0.0,156.98,157.0,156.95,1450,22761900.0,155.691
2025-12-22 14:54:00,0.0,156.92,156.99,156.91,1524,23920428.0,155.696
2025-12-22 14:55:00,0.0,156.9,156.93,156.89,1959,30738292.0,155.702
2025-12-22 14:56:00,0.0,156.99,157.0,156.88,2386,37443650.0,155.71
2025-12-22 14:57:00,0.0,156.97,157.0,156.97,3285,51570217.0,155.72
2025-12-22 14:58:00,0.0,156.97,156.97,156.97,43,675020.0,155.72
2025-12-22 14:59:00,0.0,156.97,156.97,156.97,0,0.0,155.72
2025-12-22 15:00:00,0.0,156.97,156.97,156.97,3590,56352073.0,155.732
2025-12-23 09:30:00,0.0,156.52,156.52,156.52,4558,71341816.0,156.52
2025-12-23 09:31:00,0.0,156.32,157.77,154.92,11499,179927540.0,156.486
2025-12-23 09:32:00,0.0,156.04,156.63,155.0,6679,104033870.0,156.274
2025-12-23 09:33:00,0.0,156.93,158.48,156.26,7512,118277088.0,156.566
2025-12-23 09:34:00,0.0,155.03,156.78,155.03,5069,79043948.0,156.476
2025-12-23 09:35:00,0.0,155.74,156.09,155.0,5563,86519755.0,156.346
2025-12-23 09:36:00,0.0,155.2,156.39,154.84,10279,159955780.0,156.199
2025-12-23 09:37:00,0.0,156.34,156.72,155.06,5645,87719795.0,156.118
2025-12-23 09:38:00,0.0,156.2,157.0,156.2,2892,45282785.0,156.141
2025-12-23 09:39:00,0.0,156.04,156.53,156.0,3274,51165652.0,156.148
2025-12-23 09:40:00,0.0,156.02,156.37,155.94,2585,40360196.0,156.147
2025-12-23 09:41:00,0.0,155.58,156.23,155.18,3331,51870037.0,156.126
2025-12-23 09:42:00,0.0,156.18,156.18,155.56,2168,33772290.0,156.116
2025-12-23 09:43:00,0.0,155.61,156.18,155.42,2319,36113271.0,156.103
2025-12-23 09:44:00,0.0,156.5,156.65,155.61,3374,52694531.0,156.106
2025-12-23 09:45:00,0.0,157.63,157.63,156.51,2863,44946605.0,156.138
2025-12-23 09:46:00,0.0,157.63,157.64,156.88,3038,47796854.0,156.181
2025-12-23 09:47:00,0.0,156.28,157.78,156.28,2336,36710922.0,156.208
2025-12-23 09:48:00,0.0,156.65,157.04,156.23,2509,39276300.0,156.217
2025-12-23 09:49:00,0.0,155.8,156.6,155.8,1502,23456891.0,156.217
2025-12-23 09:50:00,0.0,155.2,155.74,155.2,3360,52218577.0,156.187
2025-12-23 09:51:00,0.0,155.21,155.73,155.21,3202,49757139.0,156.161
2025-12-23 09:52:00,0.0,155.35,155.59,155.04,4401,68290948.0,156.117
2025-12-23 09:53:00,0.0,155.99,156.19,155.58,2190,34149343.0,156.113
2025-12-23 09:54:00,0.0,155.56,156.04,155.36,1730,26943935.0,156.106
2025-12-23 09:55:00,0.0,155.43,155.84,155.43,804,12507188.0,156.102
2025-12-23 09:56:00,0.0,155.86,155.9,155.24,970,15077277.0,156.096
2025-12-23 09:57:00,0.0,155.59,155.85,155.41,1382,21504367.0,156.089
2025-12-23 09:58:00,0.0,155.47,155.68,155.34,1688,26252808.0,156.08
2025-12-23 09:59:00,0.0,155.2,155.98,155.08,1892,29424144.0,156.071
2025-12-23 10:00:00,0.0,155.62,155.99,155.16,1365,21231717.0,156.065
2025-12-23 10:01:00,0.0,155.88,156.11,155.87,1856,28942889.0,156.063
2025-12-23 10:02:00,0.0,155.16,155.88,155.09,1195,18557104.0,156.055
2025-12-23 10:03:00,0.0,154.71,155.16,154.7,2300,35641358.0,156.034
2025-12-23 10:04:00,0.0,154.9,155.41,154.87,2587,40100004.0,156.012
2025-12-23 10:05:00,0.0,154.58,155.08,154.55,1570,24312647.0,155.997
2025-12-23 10:06:00,0.0,154.6,154.81,154.5,2875,44463765.0,155.966
2025-12-23 10:07:00,0.0,154.74,154.99,154.6,1027,15894233.0,155.956
2025-12-23 10:08:00,0.0,154.56,154.73,154.42,2584,39941033.0,155.928
2025-12-23 10:09:00,0.0,154.66,155.32,154.64,1027,15921207.0,155.92
2025-12-23 10:10:00,0.0,154.98,155.22,154.67,917,14215216.0,155.914
2025-12-23 10:11:00,0.0,154.81,155.0,154.81,989,15322556.0,155.906
2025-12-23 10:12:00,0.0,155.04,155.2,154.88,1159,17966389.0,155.899
2025-12-23 10:13:00,0.0,154.88,155.43,154.88,1566,24317507.0,155.892
2025-12-23 10:14:00,0.0,155.49,155.49,154.73,824,12774827.0,155.886
2025-12-23 10:15:00,0.0,155.19,155.49,155.19,667,10359379.0,155.883
2025-12-23 10:16:00,0.0,155.98,156.09,155.19,1363,21235779.0,155.883
2025-12-23 10:17:00,0.0,155.53,155.94,155.53,1038,16164155.0,155.881
2025-12-23 10:18:00,0.0,155.87,156.01,155.38,1043,16252072.0,155.88
2025-12-23 10:19:00,0.0,154.98,155.87,154.8,1355,21046386.0,155.875
2025-12-23 10:20:00,0.0,155.4,155.51,154.91,1015,15745748.0,155.87
2025-12-23 10:21:00,0.0,154.9,155.42,154.89,571,8860155.0,155.867
2025-12-23 10:22:00,0.0,154.56,154.99,154.56,862,13340258.0,155.86
2025-12-23 10:23:00,0.0,154.85,154.9,154.53,1302,20130863.0,155.849
2025-12-23 10:24:00,0.0,154.44,154.9,154.44,1543,23854192.0,155.836
2025-12-23 10:25:00,0.0,154.4,154.67,154.35,1670,25789171.0,155.82
2025-12-23 10:26:00,0.0,154.8,154.88,154.34,1299,20076100.0,155.808
2025-12-23 10:27:00,0.0,154.88,155.15,154.87,1190,18440366.0,155.802
2025-12-23 10:28:00,0.0,154.63,155.04,154.5,1141,17665010.0,155.794
2025-12-23 10:29:00,0.0,154.99,155.0,154.67,636,9842729.0,155.79
2025-12-23 10:30:00,0.0,155.22,155.22,154.99,921,14280333.0,155.785
2025-12-23 10:31:00,0.0,155.76,155.92,155.4,1072,16682538.0,155.784
2025-12-23 10:32:00,0.0,154.89,155.52,154.89,700,10870785.0,155.782
2025-12-23 10:33:00,0.0,155.99,155.99,155.0,1146,17832919.0,155.781
2025-12-23 10:34:00,0.0,156.32,156.67,156.02,1469,22977992.0,155.787
2025-12-23 10:35:00,0.0,155.93,156.23,155.74,784,12239486.0,155.788
2025-12-23 10:36:00,0.0,155.65,156.15,155.65,851,13264053.0,155.789
2025-12-23 10:37:00,0.0,155.36,156.11,155.34,883,13754916.0,155.789
2025-12-23 10:38:00,0.0,154.95,155.32,154.95,739,11463376.0,155.786
2025-12-23 10:39:00,0.0,154.97,155.08,154.95,408,6322604.0,155.784
2025-12-23 10:40:00,0.0,154.83,154.98,154.83,649,10051539.0,155.78
2025-12-23 10:41:00,0.0,155.48,155.48,154.88,577,8947748.0,155.777
2025-12-23 10:42:00,0.0,155.59,155.87,155.5,480,7473619.0,155.777
2025-12-23 10:43:00,0.0,155.7,155.79,155.6,507,7890186.0,155.777
2025-12-23 10:44:00,0.0,155.0,155.56,155.0,407,6318559.0,155.775
2025-12-23 10:45:00,0.0,155.0,155.13,155.0,285,4419578.0,155.774
2025-12-23 10:46:00,0.0,155.37,155.39,155.0,419,6504388.0,155.773
2025-12-23 10:47:00,0.0,155.41,155.89,155.36,750,11674106.0,155.772
2025-12-23 10:48:00,0.0,155.23,155.41,155.19,533,8275039.0,155.771
2025-12-23 10:49:00,0.0,155.73,155.77,155.23,430,6683223.0,155.77
2025-12-23 10:50:00,0.0,155.82,155.93,155.42,536,8351013.0,155.77
2025-12-23 10:51:00,0.0,155.25,155.55,155.21,396,6151009.0,155.769
2025-12-23 10:52:00,0.0,155.1,155.29,155.02,587,9108749.0,155.767
2025-12-23 10:53:00,0.0,155.58,155.65,155.23,468,7270106.0,155.765
2025-12-23 10:54:00,0.0,155.49,155.69,155.49,379,5897228.0,155.765
2025-12-23 10:55:00,0.0,155.59,155.6,155.47,403,6267918.0,155.764
2025-12-23 10:56:00,0.0,155.39,155.6,155.39,365,5675706.0,155.764
2025-12-23 10:57:00,0.0,155.4,155.48,155.39,739,11485841.0,155.762
2025-12-23 10:58:00,0.0,155.53,155.55,155.43,614,9553818.0,155.761
2025-12-23 10:59:00,0.0,155.36,155.59,155.29,607,9437984.0,155.761
2025-12-23 11:00:00,0.0,155.11,155.45,155.11,457,7096948.0,155.759
2025-12-23 11:01:00,0.0,155.31,155.42,155.19,1015,15762903.0,155.757
2025-12-23 11:02:00,0.0,155.39,155.56,155.33,405,6295536.0,155.756
2025-12-23 11:03:00,0.0,155.19,155.4,155.13,676,10491656.0,155.754
2025-12-23 11:04:00,0.0,155.0,155.35,155.0,675,10473367.0,155.751
2025-12-23 11:05:00,0.0,154.92,155.03,154.88,762,11808678.0,155.748
