datetime,open,close,high,low,volume,成交额,均价
2025-12-22 10:11:00,0.0,91.87,92.16,91.87,522,4804998.0,91.522
2025-12-22 10:12:00,0.0,91.89,91.96,91.8,330,3031223.0,91.525
2025-12-22 10:13:00,0.0,91.88,92.02,91.88,146,1342267.0,91.526
2025-12-22 10:14:00,0.0,91.85,91.88,91.69,338,3100541.0,91.528
2025-12-22 10:15:00,0.0,91.91,91.91,91.84,90,826870.0,91.529
2025-12-22 10:16:00,0.0,91.86,91.9,91.86,167,1534344.0,91.53
2025-12-22 10:17:00,0.0,91.79,91.93,91.79,664,6099908.0,91.536
2025-12-22 10:18:00,0.0,91.73,91.75,91.69,416,3815172.0,91.537
2025-12-22 10:19:00,0.0,91.72,91.79,91.71,165,1515435.0,91.538
2025-12-22 10:20:00,0.0,91.73,91.75,91.7,369,3384887.0,91.54
2025-12-22 10:21:00,0.0,91.66,91.73,91.66,211,1932643.0,91.541
2025-12-22 10:22:00,0.0,91.61,91.67,91.61,300,2748930.0,91.541
2025-12-22 10:23:00,0.0,91.77,91.77,91.6,334,3060616.0,91.542
2025-12-22 10:24:00,0.0,91.85,91.85,91.82,158,1450966.0,91.543
2025-12-22 10:25:00,0.0,91.82,91.83,91.82,93,854009.0,91.544
2025-12-22 10:26:00,0.0,92.11,92.12,91.85,578,5319192.0,91.549
2025-12-22 10:27:00,0.0,92.1,92.14,92.08,196,1805525.0,91.552
2025-12-22 10:28:00,0.0,92.14,92.15,92.06,264,2431947.0,91.555
2025-12-22 10:29:00,0.0,92.16,92.19,92.16,435,4009384.0,91.561
2025-12-22 10:30:00,0.0,92.08,92.16,92.04,150,1381456.0,91.563
2025-12-22 10:31:00,0.0,92.37,92.38,92.12,2447,22572211.0,91.598
2025-12-22 10:32:00,0.0,92.31,92.4,92.3,599,5532468.0,91.608
2025-12-22 10:33:00,0.0,92.32,92.33,92.24,350,3229633.0,91.613
2025-12-22 10:34:00,0.0,92.39,92.4,92.34,565,5219730.0,91.621
2025-12-22 10:35:00,0.0,92.2,92.39,92.2,226,2086592.0,91.625
2025-12-22 10:36:00,0.0,92.05,92.18,92.05,134,1234688.0,91.626
2025-12-22 10:37:00,0.0,92.08,92.08,92.02,176,1620397.0,91.628
2025-12-22 10:38:00,0.0,92.17,92.26,92.08,244,2248681.0,91.63
2025-12-22 10:39:00,0.0,92.18,92.21,92.1,328,3023163.0,91.634
2025-12-22 10:40:00,0.0,92.11,92.22,92.1,103,949326.0,91.635
2025-12-22 10:41:00,0.0,92.04,92.13,92.04,152,1399649.0,91.636
2025-12-22 10:42:00,0.0,91.93,92.04,91.93,183,1683643.0,91.638
2025-12-22 10:43:00,0.0,91.95,91.97,91.91,124,1140213.0,91.638
2025-12-22 10:44:00,0.0,92.0,92.05,91.93,220,2023972.0,91.64
2025-12-22 10:45:00,0.0,92.13,92.15,91.98,191,1758656.0,91.642
2025-12-22 10:46:00,0.0,92.22,92.3,92.13,338,3117334.0,91.645
2025-12-22 10:47:00,0.0,92.15,92.23,92.15,87,801985.0,91.646
2025-12-22 10:48:00,0.0,92.35,92.35,92.13,542,4998541.0,91.652
2025-12-22 10:49:00,0.0,92.55,92.6,92.33,1930,17848161.0,91.682
2025-12-22 10:50:00,0.0,92.5,92.55,92.45,439,4060877.0,91.689
2025-12-22 10:51:00,0.0,92.42,92.5,92.4,360,3328283.0,91.694
2025-12-22 10:52:00,0.0,92.47,92.49,92.37,340,3145861.0,91.698
2025-12-22 10:53:00,0.0,92.37,92.48,92.37,204,1885904.0,91.701
2025-12-22 10:54:00,0.0,92.31,92.4,92.3,56,517117.0,91.702
2025-12-22 10:55:00,0.0,92.42,92.42,92.31,146,1348610.0,91.703
2025-12-22 10:56:00,0.0,92.55,92.59,92.43,595,5506138.0,91.712
2025-12-22 10:57:00,0.0,92.4,92.58,92.4,847,7837762.0,91.725
2025-12-22 10:58:00,0.0,92.3,92.4,92.28,149,1376098.0,91.726
2025-12-22 10:59:00,0.0,92.32,92.34,92.28,226,2086293.0,91.729
2025-12-22 11:00:00,0.0,92.38,92.43,92.31,131,1210240.0,91.73
2025-12-22 11:01:00,0.0,92.55,92.55,92.38,257,2376491.0,91.733
2025-12-22 11:02:00,0.0,92.58,92.59,92.51,756,6999075.0,91.744
2025-12-22 11:03:00,0.0,92.55,92.59,92.5,407,3766787.0,91.75
2025-12-22 11:04:00,0.0,92.61,92.65,92.54,338,3129812.0,91.755
2025-12-22 11:05:00,0.0,92.66,92.66,92.6,479,4435604.0,91.762
2025-12-22 11:06:00,0.0,92.77,92.79,92.65,587,5442285.0,91.771
2025-12-22 11:07:00,0.0,92.78,92.85,92.76,478,4436003.0,91.779
2025-12-22 11:08:00,0.0,92.82,92.82,92.78,283,2626146.0,91.784
2025-12-22 11:09:00,0.0,92.87,92.88,92.82,651,6044399.0,91.795
2025-12-22 11:10:00,0.0,92.83,92.88,92.83,302,2804523.0,91.801
2025-12-22 11:11:00,0.0,92.81,92.85,92.81,354,3286555.0,91.806
2025-12-22 11:12:00,0.0,92.78,92.83,92.78,196,1818914.0,91.81
2025-12-22 11:13:00,0.0,92.83,92.83,92.76,381,3535431.0,91.816
2025-12-22 11:14:00,0.0,92.94,92.94,92.83,500,4645109.0,91.824
2025-12-22 11:15:00,0.0,92.95,92.96,92.91,535,4972417.0,91.834
2025-12-22 11:16:00,0.0,92.88,92.96,92.88,242,2248993.0,91.838
2025-12-22 11:17:00,0.0,92.79,92.85,92.76,169,1567986.0,91.84
2025-12-22 11:18:00,0.0,92.85,92.85,92.78,198,1837667.0,91.843
2025-12-22 11:19:00,0.0,92.92,92.92,92.87,196,1820715.0,91.846
2025-12-22 11:20:00,0.0,92.86,92.91,92.86,225,2090186.0,91.85
2025-12-22 11:21:00,0.0,92.79,92.87,92.78,126,1169445.0,91.852
2025-12-22 11:22:00,0.0,92.78,92.8,92.76,131,1215333.0,91.854
2025-12-22 11:23:00,0.0,92.77,92.8,92.75,171,1586276.0,91.856
2025-12-22 11:24:00,0.0,92.78,92.79,92.74,191,1771870.0,91.859
2025-12-22 11:25:00,0.0,92.85,92.85,92.78,272,2524949.0,91.863
2025-12-22 11:26:00,0.0,92.88,92.88,92.86,227,2108174.0,91.866
2025-12-22 11:27:00,0.0,92.93,92.95,92.86,531,4933597.0,91.875
2025-12-22 11:28:00,0.0,92.96,92.96,92.93,370,3439031.0,91.881
2025-12-22 11:29:00,0.0,92.83,92.96,92.82,244,2266260.0,91.884
2025-12-22 11:30:00,0.0,92.77,92.84,92.76,154,1428773.0,91.886
2025-12-22 13:01:00,0.0,92.7,92.76,92.64,279,2586384.0,91.89
2025-12-22 13:02:00,0.0,92.58,92.7,92.58,154,1426630.0,91.891
2025-12-22 13:03:00,0.0,92.6,92.6,92.52,137,1267933.0,91.893
2025-12-22 13:04:00,0.0,92.54,92.63,92.53,96,888787.0,91.894
2025-12-22 13:05:00,0.0,92.47,92.52,92.43,285,2635605.0,91.896
2025-12-22 13:06:00,0.0,92.49,92.59,92.47,106,980598.0,91.897
2025-12-22 13:07:00,0.0,92.23,92.49,92.23,216,1994845.0,91.898
2025-12-22 13:08:00,0.0,92.35,92.39,92.23,144,1329848.0,91.899
2025-12-22 13:09:00,0.0,92.22,92.34,92.22,249,2296973.0,91.901
2025-12-22 13:10:00,0.0,92.15,92.22,92.13,110,1013614.0,91.901
2025-12-22 13:11:00,0.0,92.1,92.15,92.1,145,1335763.0,91.902
2025-12-22 13:12:00,0.0,92.15,92.15,92.06,273,2513863.0,91.902
2025-12-22 13:13:00,0.0,92.11,92.2,92.1,145,1335917.0,91.903
2025-12-22 13:14:00,0.0,92.21,92.22,92.12,33,304149.0,91.903
2025-12-22 13:15:00,0.0,92.15,92.22,92.15,121,1115586.0,91.903
2025-12-22 13:16:00,0.0,92.25,92.26,92.11,117,1078174.0,91.904
2025-12-22 13:17:00,0.0,92.31,92.32,92.25,96,885791.0,91.904
2025-12-22 13:18:00,0.0,92.34,92.34,92.31,43,396951.0,91.905
2025-12-22 13:19:00,0.0,92.19,92.32,92.19,318,2934063.0,91.906
2025-12-22 13:20:00,0.0,92.14,92.18,92.14,97,893917.0,91.906
2025-12-22 13:21:00,0.0,92.2,92.2,92.14,123,1133535.0,91.907
2025-12-22 13:22:00,0.0,92.25,92.27,92.2,99,913148.0,91.907
2025-12-22 13:23:00,0.0,92.18,92.24,92.15,118,1087824.0,91.908
2025-12-22 13:24:00,0.0,92.16,92.18,92.15,168,1548252.0,91.908
2025-12-22 13:25:00,0.0,92.21,92.21,92.15,189,1742341.0,91.909
2025-12-22 13:26:00,0.0,92.25,92.27,92.19,109,1005175.0,91.91
2025-12-22 13:27:00,0.0,92.25,92.26,92.23,91,839451.0,91.91
2025-12-22 13:28:00,0.0,92.29,92.29,92.25,137,1263953.0,91.911
2025-12-22 13:29:00,0.0,92.2,92.25,92.2,97,894604.0,91.911
2025-12-22 13:30:00,0.0,92.15,92.2,92.14,258,2377989.0,91.912
2025-12-22 13:31:00,0.0,92.14,92.16,92.11,284,2616537.0,91.913
2025-12-22 13:32:00,0.0,92.13,92.14,92.12,38,350068.0,91.913
2025-12-22 13:33:00,0.0,92.18,92.18,92.12,145,1336223.0,91.914
2025-12-22 13:34:00,0.0,92.22,92.3,92.15,405,3735049.0,91.915
2025-12-22 13:35:00,0.0,92.17,92.22,92.15,157,1446957.0,91.916
2025-12-22 13:36:00,0.0,92.21,92.21,92.16,73,672877.0,91.916
2025-12-22 13:37:00,0.0,92.16,92.24,92.16,115,1060244.0,91.917
2025-12-22 13:38:00,0.0,92.18,92.18,92.12,118,1087388.0,91.917
2025-12-22 13:39:00,0.0,92.21,92.22,92.17,135,1244775.0,91.917
2025-12-22 13:40:00,0.0,92.38,92.38,92.2,295,2721892.0,91.919
2025-12-22 13:41:00,0.0,92.35,92.38,92.32,282,2604450.0,91.921
2025-12-22 13:42:00,0.0,92.38,92.38,92.34,68,628068.0,91.921
2025-12-22 13:43:00,0.0,92.33,92.37,92.33,105,969729.0,91.922
2025-12-22 13:44:00,0.0,92.33,92.33,92.3,126,1163169.0,91.922
2025-12-22 13:45:00,0.0,92.37,92.38,92.34,135,1246812.0,91.923
2025-12-22 13:46:00,0.0,92.31,92.37,92.31,48,443214.0,91.923
2025-12-22 13:47:00,0.0,92.28,92.3,92.26,60,553674.0,91.924
2025-12-22 13:48:00,0.0,92.37,92.37,92.27,159,1467769.0,91.924
2025-12-22 13:49:00,0.0,92.37,92.37,92.36,59,544952.0,91.925
2025-12-22 13:50:00,0.0,92.37,92.38,92.36,70,646590.0,91.925
2025-12-22 13:51:00,0.0,92.41,92.41,92.37,297,2743941.0,91.927
2025-12-22 13:52:00,0.0,92.4,92.45,92.4,167,1541218.0,91.928
2025-12-22 13:53:00,0.0,92.28,92.41,92.28,268,2475565.0,91.93
2025-12-22 13:54:00,0.0,92.26,92.27,92.23,89,820994.0,91.93
2025-12-22 13:55:00,0.0,92.21,92.25,92.2,133,1226549.0,91.931
2025-12-22 13:56:00,0.0,92.19,92.22,92.19,81,746833.0,91.931
2025-12-22 13:57:00,0.0,92.14,92.18,92.12,92,847789.0,91.931
2025-12-22 13:58:00,0.0,92.2,92.2,92.12,167,1538982.0,91.932
2025-12-22 13:59:00,0.0,92.23,92.25,92.21,105,968354.0,91.932
2025-12-22 14:00:00,0.0,92.25,92.25,92.23,141,1300547.0,91.933
2025-12-22 14:01:00,0.0,92.22,92.25,92.22,92,848498.0,91.933
2025-12-22 14:02:00,0.0,92.25,92.25,92.22,203,1872329.0,91.934
2025-12-22 14:03:00,0.0,92.25,92.25,92.24,56,516592.0,91.934
2025-12-22 14:04:00,0.0,92.23,92.25,92.22,128,1180505.0,91.934
2025-12-22 14:05:00,0.0,92.23,92.24,92.21,263,2425506.0,91.935
2025-12-22 14:06:00,0.0,92.23,92.23,92.22,82,756220.0,91.936
2025-12-22 14:07:00,0.0,92.22,92.23,92.21,122,1125058.0,91.936
2025-12-22 14:08:00,0.0,92.25,92.25,92.2,248,2287358.0,91.937
2025-12-22 14:09:00,0.0,92.24,92.25,92.24,123,1134617.0,91.938
2025-12-22 14:10:00,0.0,92.25,92.25,92.24,42,387443.0,91.938
2025-12-22 14:11:00,0.0,92.25,92.26,92.24,49,452016.0,91.938
2025-12-22 14:12:00,0.0,92.21,92.26,92.21,276,2545851.0,91.939
2025-12-22 14:13:00,0.0,92.2,92.21,92.2,142,1309266.0,91.94
2025-12-22 14:14:00,0.0,92.18,92.21,92.17,93,857379.0,91.94
2025-12-22 14:15:00,0.0,92.14,92.18,92.14,58,534544.0,91.94
2025-12-22 14:16:00,0.0,92.13,92.15,92.13,154,1418896.0,91.94
2025-12-22 14:17:00,0.0,92.13,92.15,92.11,124,1142358.0,91.941
2025-12-22 14:18:00,0.0,92.13,92.14,92.12,44,403507.0,91.941
2025-12-22 14:19:00,0.0,92.18,92.18,92.12,165,1520562.0,91.941
2025-12-22 14:20:00,0.0,92.17,92.19,92.17,44,405580.0,91.941
2025-12-22 14:21:00,0.0,92.26,92.3,92.17,465,4288851.0,91.943
2025-12-22 14:22:00,0.0,92.28,92.28,92.25,123,1134750.0,91.944
2025-12-22 14:23:00,0.0,92.21,92.27,92.21,93,857873.0,91.944
2025-12-22 14:24:00,0.0,92.22,92.23,92.19,133,1226332.0,91.944
2025-12-22 14:25:00,0.0,92.2,92.22,92.2,80,737625.0,91.945
2025-12-22 14:26:00,0.0,92.45,92.45,92.19,797,7355238.0,91.948
2025-12-22 14:27:00,0.0,92.39,92.45,92.36,133,1228977.0,91.949
2025-12-22 14:28:00,0.0,92.35,92.41,92.35,54,498842.0,91.949
2025-12-22 14:29:00,0.0,92.34,92.36,92.33,87,803411.0,91.949
2025-12-22 14:30:00,0.0,92.33,92.35,92.33,69,637152.0,91.95
2025-12-22 14:31:00,0.0,92.31,92.33,92.3,111,1024689.0,91.95
2025-12-22 14:32:00,0.0,92.27,92.3,92.26,126,1162811.0,91.951
2025-12-22 14:33:00,0.0,92.21,92.27,92.21,184,1697321.0,91.951
2025-12-22 14:34:00,0.0,92.08,92.16,92.08,622,5732370.0,91.953
2025-12-22 14:35:00,0.0,92.1,92.11,92.03,497,4575930.0,91.954
2025-12-22 14:36:00,0.0,92.05,92.11,92.05,194,1786222.0,91.954
2025-12-22 14:37:00,0.0,92.06,92.09,92.03,435,4004009.0,91.954
2025-12-22 14:38:00,0.0,92.01,92.08,92.01,343,3156742.0,91.955
2025-12-22 14:39:00,0.0,91.91,92.01,91.91,762,7007469.0,91.955
2025-12-22 14:40:00,0.0,91.94,91.95,91.91,146,1342197.0,91.955
2025-12-22 14:41:00,0.0,91.95,91.95,91.93,157,1443463.0,91.955
2025-12-22 14:42:00,0.0,91.9,91.97,91.9,328,3015561.0,91.955
2025-12-22 14:43:00,0.0,91.94,91.95,91.9,253,2325801.0,91.955
2025-12-22 14:44:00,0.0,91.94,91.94,91.91,182,1673063.0,91.954
2025-12-22 14:45:00,0.0,91.91,91.93,91.89,395,3630276.0,91.954
2025-12-22 14:46:00,0.0,91.9,91.92,91.89,252,2316000.0,91.954
2025-12-22 14:47:00,0.0,91.9,91.91,91.89,258,2371011.0,91.954
2025-12-22 14:48:00,0.0,91.94,91.94,91.9,148,1356691.0,91.954
2025-12-22 14:49:00,0.0,91.93,91.94,91.91,146,1342145.0,91.954
2025-12-22 14:50:00,0.0,91.9,91.93,91.9,154,1415518.0,91.954
2025-12-22 14:51:00,0.0,91.88,91.9,91.88,310,2852347.0,91.954
2025-12-22 14:52:00,0.0,91.89,91.89,91.87,385,3537229.0,91.953
2025-12-22 14:53:00,0.0,91.96,91.96,91.87,651,5979713.0,91.953
2025-12-22 14:54:00,0.0,91.94,91.96,91.93,337,3095906.0,91.953
2025-12-22 14:55:00,0.0,91.97,91.97,91.94,305,2804478.0,91.953
2025-12-22 14:56:00,0.0,92.06,92.06,91.97,325,2990476.0,91.953
2025-12-22 14:57:00,0.0,92.05,92.06,92.01,419,3857062.0,91.954
2025-12-22 14:58:00,0.0,92.05,92.05,92.05,0,0.0,91.954
2025-12-22 14:59:00,0.0,92.05,92.05,92.05,0,0.0,91.954
2025-12-22 15:00:00,0.0,92.06,92.06,92.06,566,5210596.0,91.954
2025-12-23 09:30:00,0.0,92.26,92.26,92.26,270,2491020.0,92.26
2025-12-23 09:31:00,0.0,93.12,93.12,92.17,1727,16009329.0,92.641
2025-12-23 09:32:00,0.0,93.9,93.98,93.14,3049,28570576.0,93.276
2025-12-23 09:33:00,0.0,93.98,94.16,93.69,2584,24276767.0,93.5
2025-12-23 09:34:00,0.0,93.6,93.91,93.55,1045,9789865.0,93.522
2025-12-23 09:35:00,0.0,93.49,93.79,93.49,615,5762988.0,93.534
2025-12-23 09:36:00,0.0,93.32,93.49,93.12,713,6647326.0,93.512
2025-12-23 09:37:00,0.0,93.76,93.76,93.32,526,4917968.0,93.512
2025-12-23 09:38:00,0.0,93.45,93.76,93.45,420,3933492.0,93.517
2025-12-23 09:39:00,0.0,93.3,93.55,93.25,574,5361298.0,93.511
2025-12-23 09:40:00,0.0,93.47,93.58,93.3,539,5036087.0,93.508
2025-12-23 09:41:00,0.0,93.21,93.5,93.21,523,4884482.0,93.503
2025-12-23 09:42:00,0.0,93.42,93.42,93.22,610,5693746.0,93.496
2025-12-23 09:43:00,0.0,93.3,93.5,93.27,349,3258214.0,93.492
2025-12-23 09:44:00,0.0,93.34,93.39,93.22,410,3824432.0,93.486
2025-12-23 09:45:00,0.0,93.5,93.5,93.33,540,5041290.0,93.481
2025-12-23 09:46:00,0.0,93.37,93.47,93.3,368,3436138.0,93.478
2025-12-23 09:47:00,0.0,93.33,93.45,93.3,417,3894456.0,93.476
2025-12-23 09:48:00,0.0,93.48,93.5,93.3,182,1700285.0,93.475
2025-12-23 09:49:00,0.0,93.27,93.47,93.23,432,4032362.0,93.472
2025-12-23 09:50:00,0.0,93.34,93.39,93.27,199,1856696.0,93.47
2025-12-23 09:51:00,0.0,93.31,93.35,93.28,210,1959573.0,93.468
2025-12-23 09:52:00,0.0,93.21,93.31,93.21,497,4635312.0,93.462
2025-12-23 09:53:00,0.0,92.94,93.15,92.9,821,7639145.0,93.442
2025-12-23 09:54:00,0.0,92.8,92.94,92.8,477,4430723.0,93.428
2025-12-23 09:55:00,0.0,92.76,92.81,92.6,526,4877990.0,93.408
2025-12-23 09:56:00,0.0,93.02,93.02,92.65,738,6848395.0,93.385
2025-12-23 09:57:00,0.0,93.09,93.14,93.04,82,763367.0,93.384
2025-12-23 09:58:00,0.0,93.01,93.15,93.0,366,3407079.0,93.378
2025-12-23 09:59:00,0.0,92.92,93.02,92.92,186,1729776.0,93.375
2025-12-23 10:00:00,0.0,92.94,92.94,92.8,187,1736679.0,93.37
2025-12-23 10:01:00,0.0,92.86,92.95,92.86,321,2982965.0,93.363
2025-12-23 10:02:00,0.0,92.86,92.87,92.7,379,3516749.0,93.353
2025-12-23 10:03:00,0.0,92.7,92.87,92.7,376,3488145.0,93.342
2025-12-23 10:04:00,0.0,92.86,92.92,92.69,198,1837037.0,93.337
2025-12-23 10:05:00,0.0,92.57,92.9,92.57,660,6116955.0,93.318
2025-12-23 10:06:00,0.0,92.52,92.57,92.33,513,4744135.0,93.299
2025-12-23 10:07:00,0.0,92.56,92.63,92.53,119,1101365.0,93.295
2025-12-23 10:08:00,0.0,92.47,92.6,92.46,252,2331323.0,93.286
2025-12-23 10:09:00,0.0,92.39,92.52,92.39,226,2089655.0,93.278
2025-12-23 10:10:00,0.0,92.28,92.38,92.28,417,3848736.0,93.261
2025-12-23 10:11:00,0.0,92.15,92.29,92.02,716,6599541.0,93.229
2025-12-23 10:12:00,0.0,92.1,92.2,92.08,258,2376878.0,93.217
2025-12-23 10:13:00,0.0,92.11,92.19,92.08,598,5509773.0,93.192
2025-12-23 10:14:00,0.0,92.21,92.21,92.08,273,2515466.0,93.181
2025-12-23 10:15:00,0.0,92.34,92.39,92.24,459,4239327.0,93.166
2025-12-23 10:16:00,0.0,92.21,92.45,92.2,376,3472067.0,93.154
2025-12-23 10:17:00,0.0,92.05,92.19,92.0,1148,10568686.0,93.109
2025-12-23 10:18:00,0.0,92.27,92.27,92.04,269,2478793.0,93.099
2025-12-23 10:19:00,0.0,92.13,92.28,92.13,445,4104583.0,93.086
2025-12-23 10:20:00,0.0,92.12,92.15,92.12,176,1621507.0,93.08
2025-12-23 10:21:00,0.0,92.02,92.15,92.0,591,5440994.0,93.059
2025-12-23 10:22:00,0.0,92.13,92.16,92.02,166,1528648.0,93.053
2025-12-23 10:23:00,0.0,92.13,92.14,92.09,130,1197572.0,93.049
2025-12-23 10:24:00,0.0,92.2,92.25,92.13,166,1530520.0,93.044
2025-12-23 10:25:00,0.0,92.23,92.23,92.17,200,1843952.0,93.039
2025-12-23 10:26:00,0.0,92.46,92.46,92.25,75,692584.0,93.037
2025-12-23 10:27:00,0.0,92.47,92.55,92.46,169,1563079.0,93.034
2025-12-23 10:28:00,0.0,92.37,92.48,92.27,195,1801774.0,93.03
2025-12-23 10:29:00,0.0,92.35,92.39,92.25,499,4603745.0,93.017
2025-12-23 10:30:00,0.0,92.44,92.44,92.28,157,1450398.0,93.014
2025-12-23 10:31:00,0.0,92.52,92.52,92.43,341,3152743.0,93.008
2025-12-23 10:32:00,0.0,92.33,92.53,92.29,276,2549682.0,93.002
2025-12-23 10:33:00,0.0,92.59,92.64,92.35,415,3837255.0,92.996
2025-12-23 10:34:00,0.0,92.7,92.73,92.57,200,1853538.0,92.994
2025-12-23 10:35:00,0.0,92.67,92.68,92.64,100,926677.0,92.993
2025-12-23 10:36:00,0.0,92.69,92.69,92.63,217,2010445.0,92.991
2025-12-23 10:37:00,0.0,92.63,92.83,92.63,280,2596411.0,92.988
2025-12-23 10:38:00,0.0,92.4,92.63,92.4,145,1341751.0,92.986
2025-12-23 10:39:00,0.0,92.46,92.5,92.41,57,527009.0,92.986
2025-12-23 10:40:00,0.0,92.49,92.5,92.46,100,924835.0,92.984
2025-12-23 10:41:00,0.0,92.53,92.55,92.48,302,2793825.0,92.98
2025-12-23 10:42:00,0.0,92.48,92.73,92.48,339,3140053.0,92.976
2025-12-23 10:43:00,0.0,92.57,92.59,92.5,95,879124.0,92.975
2025-12-23 10:44:00,0.0,92.39,92.58,92.35,275,2542437.0,92.971
2025-12-23 10:45:00,0.0,92.26,92.4,92.26,147,1357181.0,92.968
2025-12-23 10:46:00,0.0,92.3,92.38,92.19,190,1757755.0,92.964
2025-12-23 10:47:00,0.0,92.36,92.42,92.34,130,1200897.0,92.962
2025-12-23 10:48:00,0.0,92.54,92.55,92.36,52,480593.0,92.961
2025-12-23 10:49:00,0.0,92.44,92.51,92.44,110,1017285.0,92.96
2025-12-23 10:50:00,0.0,92.52,92.52,92.42,286,2644209.0,92.956
2025-12-23 10:51:00,0.0,92.44,92.5,92.44,86,795339.0,92.954
2025-12-23 10:52:00,0.0,92.45,92.45,92.38,53,489866.0,92.954
2025-12-23 10:53:00,0.0,92.58,92.62,92.48,73,675580.0,92.953
2025-12-23 10:54:00,0.0,92.57,92.61,92.57,83,768467.0,92.952
2025-12-23 10:55:00,0.0,92.49,92.58,92.49,72,666402.0,92.951
2025-12-23 10:56:00,0.0,92.53,92.59,92.44,179,1652610.0,92.949
2025-12-23 10:57:00,0.0,92.67,92.7,92.54,128,1185856.0,92.948
2025-12-23 10:58:00,0.0,92.74,92.74,92.68,198,1835640.0,92.946
2025-12-23 10:59:00,0.0,92.61,92.75,92.61,117,1084529.0,92.946
2025-12-23 11:00:00,0.0,92.6,92.61,92.51,38,351797.0,92.945
2025-12-23 11:01:00,0.0,92.68,92.68,92.52,117,1083614.0,92.944
2025-12-23 11:02:00,0.0,92.61,92.68,92.59,159,1472988.0,92.943
2025-12-23 11:03:00,0.0,92.56,92.61,92.56,98,907332.0,92.942
2025-12-23 11:04:00,0.0,92.56,92.6,92.55,52,481353.0,92.941
2025-12-23 11:05:00,0.0,92.52,92.6,92.52,199,1842051.0,92.939
2025-12-23 11:06:00,0.0,92.58,92.58,92.47,279,2581792.0,92.936
2025-12-23 11:07:00,0.0,92.5,92.53,92.46,64,592028.0,92.935
2025-12-23 11:08:00,0.0,92.46,92.47,92.43,83,767346.0,92.934
2025-12-23 11:09:00,0.0,92.51,92.52,92.45,74,684366.0,92.933
